ear_spread,trunk_length,tail_length,front_leg_stance,back_leg_stance,ear_ratio,trunk_ratio,front_leg_ratio,back_leg_ratio,tail_ratio,body_ratio,head_angle_norm,trunk_angle_norm,front_leg_angle_norm,back_leg_angle_norm,ear_angle_norm,tail_angle_norm,label
9.225315610714592,1.22982017820358,7.254352690205258,5.013717418523426,39.49981384159737,0.30120864031800354,0.04015390685193604,0.1636990071990777,1.28967785191256,0.2368562553747385,0.959660052015406,0.45407116,0.14351414,-0.26394504,-0.50790787,0.053466156,0.09493239,1
7.026919526333096,2.8358873021515376,11.216443690209756,19.822769367458612,22.583478549367104,0.47069316156096713,0.18995987574328654,1.3278139801512645,1.5127381034620944,0.7513254310413925,1.2955476905475425,0.6940375,0.9307913,0.89437073,0.97146773,0.9416712,0.8923162,1
16.497894996097273,7.125615429554166,29.879337550254956,48.56801397211385,5.886239554913603,1.0200499256750013,0.44057035706826814,3.002916375341019,0.36394086772374507,1.8474124156182221,1.5911998408258987,0.34181786,0.41073436,0.89816546,-0.2696754,0.43528387,0.8401924,1
34.245903938786086,10.974985940536339,46.77393534366886,35.269802211341755,13.736053216686274,2.1099495451401746,0.6761879211758162,2.173033693782017,0.8463020654491672,2.881823291310918,1.9973244353241832,0.23469423,-0.026849268,0.09897923,0.06236896,-0.0009530846,0.030253682,1
20.41525594240527,8.058137734767568,91.82532861119157,133.8770634002016,100.33575996820477,0.31076707076404303,0.12266335855458688,2.0379162991022968,1.5273406469245303,1.3977923409312696,0.8750865354684862,0.62092584,0.9678218,-0.977576,-0.75512034,0.96897364,0.9938793,1
8.900143758849808,1.6774685311389923,6.030330421497291,3.9831660411756857,4.0526270020865125,0.6954241046553363,0.13107114704690936,0.31122976807243347,0.3166571890061548,0.4711875726698988,1.2658648594730382,0.3363961,-0.0037373856,0.1251472,0.07446217,0.008163701,0.061352212,1
3.090965431349075,1.0056624498984577,5.092724105079642,3.2438546861724893,15.890255774593696,0.4086113490866273,0.1329439294956528,0.4288226021924176,2.10061839693704,0.6732345971900228,0.49402064693745945,0.40150723,0.01190551,0.0018933469,-0.20637369,-0.00010253132,-0.0045279292,1
0.7367151925173419,1.3227411567352365,5.657481612745038,12.85035507618055,16.732129393411938,0.10785000425227445,0.19364014863205853,1.881203026197516,2.449467914545017,0.8282161440255001,1.2174208728289646,0.5190138,-0.9115779,-0.21321766,-0.283633,-0.7585123,-0.09619244,1
13.198407982482763,2.711873834121101,28.685641044641514,54.50139076452088,69.42943417437247,0.40138111249577646,0.08247168430710661,1.6574596638219201,2.111441286392156,0.8723684349229243,0.4376473724048744,0.45884576,0.05416993,-0.016634475,0.07816998,-0.018672759,-0.039292313,1
15.143145640409516,7.25323234664137,18.815782810403913,51.84912064791835,20.516884269022405,0.8603586583777156,0.412092797549655,2.945810661667848,1.1656679162275834,1.0690197426277817,2.068118835564602,0.33638182,0.1782332,0.8837941,-0.27925014,0.23559204,0.7600492,1
4.703925587074382,1.925444534209978,6.171358212888952,7.376666881624824,4.192836020396437,0.42751649964496535,0.1749941176339795,0.670428718716319,0.3810661001846471,0.5608841833041043,1.5411411134721864,0.6537622,0.8097491,-0.33581138,-0.1872207,0.8706902,-0.8964958,1
14.11266718298544,4.388166561034758,14.701454727114536,14.342432348786515,10.330517573038255,0.40910886658559775,0.12720755225760094,0.4157694761885123,0.2994690004908224,0.42617709342855625,0.5981911888892191,0.48629138,0.08069332,0.025568081,0.062075708,0.017999208,0.027396962,1
39.62433540810238,14.216181529224782,126.05616149287698,175.38491840840985,96.47158059029763,1.5593376099754408,0.5594498002413311,6.901927734055709,3.796448883215024,4.960691745628308,4.416542202280717,0.6672003,0.85737664,0.9424729,0.9243255,0.8772849,0.9449176,1
7.4565477528635515,2.5767198968089096,55.52488732329624,107.10635915598141,103.58180471337776,0.9160483771033097,0.3165540083633395,13.158181203171647,12.725184260864209,6.821317935208885,6.238754651386354,0.50369304,0.46324262,0.99768054,-0.9173855,0.67901903,0.97961634,1
47.84454068089681,18.832582022302375,110.1347563845221,149.91282111697868,123.93427661992376,0.7070550153863243,0.27831120086099714,2.2154379691598662,1.8315224812552353,1.6275907504138614,0.6762093548695534,0.7375268,-0.98149693,0.9627005,0.8144792,-0.988332,0.9977967,1
5.333718272637332,0.7327509088933714,5.9407192332526275,15.610157550189166,9.253197064427411,0.5296094044903153,0.0727582059385503,1.5500042974837906,0.9187924701729278,0.5898813200366833,1.5665591528099578,0.63701326,-0.9842111,-0.94846094,-0.67614585,0.9892908,-0.90815294,1
2.151013308755551,1.0456492140045448,11.306912048475699,18.71560278094821,24.42354823909321,0.08605566354194871,0.041833324125427035,0.7487557651764725,0.9771137357490025,0.4523560198262858,1.241541720248967,0.46898532,-0.7936613,0.030501274,-0.08931449,-0.004290926,0.08689939,1
2.9654804716829757,2.845702119373431,6.05052318513506,9.855415523699907,9.539604702079352,0.14101038562757293,0.13531485270793822,0.46863095433847113,0.45361395922846726,0.2877060279881942,1.0678890347588,0.5722716,-0.9949003,0.119679935,0.062038288,0.92574066,0.11596674,1
8.829880032813143,3.1953149690968634,4.588648889752495,5.364382129724709,16.25207026372166,0.29857676711210024,0.10804753969844012,0.18139316365511726,0.5495534005205208,0.1551622384249239,1.1233382636173865,0.63406664,0.84848934,0.90006566,0.98656416,0.8968152,0.8073904,1
8.804413600686445,2.6844163346511687,2.014861131067011,2.601549358596954,4.2958724404199,0.3272431526847245,0.09977460218374239,0.09669459575431742,0.15966933230224725,0.07488852053711693,1.0263818723536309,0.5573049,0.78694355,0.26047462,-0.35104713,0.8532802,0.5012005,1
9.151459384659796,2.5431901546786535,3.2742074233529435,10.57914761900175,13.397781376981854,0.26164785595242795,0.07271192749501888,0.3024666532373996,0.3830537430655915,0.09361232086106978,0.9069506654470704,0.44186044,-0.20282668,0.9949858,-0.56244653,-0.08260854,-0.97347724,1
82.969970703125,32.8461882201965,151.4564970147798,168.61953574526206,85.88186225840501,1.028559125891204,0.40718643574681673,2.090336549772881,1.0646571575936061,1.8775704132458886,0.8775737553340514,0.74950284,-0.9940719,-0.99564576,0.9335396,1.0,-0.994893,1
39.78201607118348,10.365410497945483,57.77778188351489,74.69115862933883,68.11422987671746,2.2757073888740695,0.5929473563300395,4.2726648461507954,3.896435412940134,3.3051448400653576,2.61406637771991,0.20471877,-0.016586566,-0.039452292,-0.19867752,-0.00012630307,-0.0021102915,1
33.27950101160799,8.424255399793354,46.77985443386138,50.14391915923012,28.615712291091675,1.045041168571889,0.2645380321140433,1.574616754519788,0.8985891165185618,1.468978568102132,0.530024781725042,0.2920534,0.03430159,0.07569064,0.08332037,0.022372479,0.03241991,1
30.966600935978004,8.061196492864745,51.382355391975565,58.54165312531336,63.82506700010284,1.2679536360910666,0.33007250054677645,2.397037443550429,2.613371288112944,2.1038939496418845,1.3241648976064064,0.2471554,-0.0428744,-0.12837933,-0.28599674,-0.024577856,-0.031871296,1
25.18785020678675,10.196951706116565,101.4168940067871,141.87915796028267,99.40479071137926,0.40537300083735145,0.16410963534268802,2.2834017014734953,1.5998196740674249,1.6322024437027003,0.9702735417439289,0.65634316,0.9770451,-0.9843371,-0.7428052,0.9798359,0.9924172,1
9.002505072744615,1.780759971505254,6.227371089938676,5.09256506460118,2.403548579847121,0.7686907685608505,0.15205253871647598,0.4348353843538532,0.20523016540247793,0.531732293462533,1.0733275501412003,0.396517,-0.13253513,-0.071056336,0.07124563,-0.047582805,-0.03745758,1
3.815022933228787,0.6073422151761767,9.822453910345128,14.455575524169257,13.088064968325364,0.42246855125511024,0.06725594845753487,1.6007835748672754,1.4493479967685388,1.087720295762831,1.096077172920079,0.56236154,0.539173,0.06938134,-0.049185015,0.10824745,0.07658531,1
78.54930951863322,31.567333868740004,115.76323851567027,147.3070766177236,123.69183845063075,1.6826925822255983,0.6762391530503166,3.155629586727071,2.649741166640684,2.479893762764682,1.4841119636467388,0.748019,0.98235345,0.8911877,0.816788,0.98507845,0.9514793,1
18.33916748969091,6.360329231950819,27.248462705795276,52.01050405787724,43.77648346931667,3.8561100355796833,1.3373632906021153,10.936059489389532,9.204721933169127,5.729435131283966,5.423019119716509,0.7108344,0.9669631,0.80758184,0.74485654,0.9630417,0.872598,1
23.810734634844074,8.422755877473934,47.57646563427087,76.63326808953188,64.3562854098673,1.9099527164012255,0.6756223910968413,6.147055972818087,5.162270884166424,3.8162955141236976,2.817136373383921,0.73355967,-0.9811342,-0.90605986,-0.86086714,-0.9727866,-0.9474779,1
4.635259601960781,1.384362908231389,42.437885471678314,85.83422981891324,90.14383996952085,0.3853231150382255,0.1150802919252783,7.135288128574257,7.49354042735166,3.5278063430719797,2.7040704389483476,0.5635988,-0.9064557,0.9794243,0.9732275,-0.98231226,0.98786366,1
37.67084637614591,11.664971506205383,31.626426004978516,30.415676456918824,34.0035659661378,0.9981460136508622,0.309081051485019,0.8059093205612746,0.900975876148791,0.8379899598667567,0.2122569043650568,0.25953957,0.07325906,-0.09877299,-0.06476722,0.047374185,-0.016536852,1
12.693256484229387,4.398799658818851,11.045751822343371,8.423629932608826,1.639061216105363,0.5347422045440281,0.18531287300676616,0.35487114327381963,0.06905046070500234,0.46533603789262,0.7843553128468603,0.25347498,-0.020450046,0.24369754,0.58707374,-0.007424196,0.054057512,1
5.648306599577929,1.916911060445857,11.945308371924462,17.396156551030852,8.634268632009196,0.4694191532321471,0.15931053864587869,1.4457588188093373,0.7175763210728529,0.9927500290909613,1.985171610829606,0.5761795,0.8441463,0.7843454,0.84819615,0.8465615,0.85480386,1
22.13379877278516,9.105924668853168,23.52204593446111,18.15499332256874,8.987021226447945,0.3773616357806343,0.15524793839540596,0.30952653216558323,0.15322074017305864,0.40103001847335096,0.6575818927022083,0.44256142,0.12716843,0.09935683,-0.668571,0.097399406,0.07401932,1
19.065932170312376,8.505605944067563,21.383111682861404,17.764035452813047,5.164259971056478,0.32120400415747985,0.14329405258633107,0.299270933436112,0.08700235406252126,0.36024155716741646,0.7014900488864231,0.45470414,0.12693214,0.13441709,-0.1944065,0.107238546,0.08347608,1
37.24574555907871,12.848815335532699,65.52361008139154,102.19802818145983,87.40966209325187,0.9665715169766446,0.33344208160685856,2.6521607138911816,2.2683849771211344,1.700415825847771,0.8536167276447312,0.74426275,-0.98505086,-0.96190506,-0.8178829,-0.9826629,-0.9833141,1
51.74314735762992,19.226449283214222,69.55246137745165,94.12862118692671,70.64437216546231,3.3930989875158857,1.2607900548743867,6.1725609197703974,4.632562182806213,4.560959244476055,4.968880466814352,0.7779362,0.9621999,-0.9434313,-0.84832114,0.9690617,-0.9947409,1
6.65108432100122,2.9789674904055676,11.793430217886494,23.733350245174186,10.956694400526045,0.36093234572436766,0.1616587119116328,1.287930412916373,0.5945835626951728,0.6399904477586958,1.5387368342811818,0.4803774,0.1554097,0.97618175,-0.8871209,0.18290491,0.91131586,1
30.6481471731636,11.595953966989326,99.56765086757532,125.84592753698429,20.803310187122843,0.5360537600731081,0.2028199189503455,2.201117811949115,0.3638618864875178,1.741495605840267,1.3308768109516147,0.5487987,0.7918111,0.8357165,0.79837745,0.8126346,0.87632775,1
10.850058990197267,3.8303546738200294,22.895146244318212,36.88409260052107,16.545248143909117,0.2807730377214379,0.09912022766794229,0.9544702690007058,0.42815062898896594,0.5924704894140783,0.4577711908531031,0.7052677,-0.7824624,-0.9880161,-0.8166837,-0.84604096,-0.9547601,1
5.8040053037654875,2.410067924888225,5.214531680031286,2.234197712549253,7.308436771314774,0.1697621588802351,0.07049241214710728,0.06534835983033573,0.21376548424812084,0.1525205628218803,0.8954907578967932,0.78252774,-0.52431816,-0.05909851,-0.28847942,-0.6877366,-0.34784332,1
2.8853167936093063,0.5131137721118355,2.584035463469639,2.008459196988924,1.4505550289193252,0.24467267920540897,0.04351165932207726,0.17031581900831844,0.12300596802634091,0.2191242505534447,1.1325038872412514,0.4298902,-0.3748223,0.7923978,-0.5037436,-0.060454488,0.028012514,1
5.024545655920518,2.9340124630566633,13.241398349002854,5.593118032642972,26.487049795677393,0.7156988630394243,0.4179222416814621,0.7966866043084075,3.772828972446061,1.8861115795149948,2.8858735172139465,0.51301086,0.9653147,0.614607,0.9467245,0.85976803,0.040019054,1
4.262090666980303,1.4524531431366077,16.347877826086417,36.46598339592567,10.848155715594244,0.436187287218692,0.14864573417577823,3.731970907249635,1.1102127999223226,1.6730607201735994,0.7200288722248485,0.79680324,-0.3259779,0.86904514,-0.967106,-0.4771025,0.9501891,1
14.335710296270737,5.329068577394209,77.66851262805439,121.47859400341038,95.68977870736502,0.2038160462415625,0.07576532066759083,1.7271056837134828,1.3604566469886528,1.1042417037006476,0.4065138013642541,0.5681178,-0.8858047,-0.9550342,-0.9121353,-0.9053308,-0.96736944,1
21.86367752456234,4.085032939600945,26.70573617221044,13.731959959006264,6.839999943975338,0.3867274260155182,0.07225656672559722,0.24289260226824338,0.12098676305978957,0.47237435688144597,1.0225257351108485,0.56085515,-0.091281034,0.16769935,0.2767437,-0.03173661,0.046759572,1
7.288846171435155,2.3372688770869314,20.425335930472027,25.430550715596873,13.925154017102328,0.26487742789239893,0.08493659406367259,0.9241488577208109,0.5060415451639753,0.7422588318990923,0.40168628595578243,0.2798725,-0.2260718,-0.011121034,-0.025697818,-0.15341973,-0.031228438,1
25.16354661023032,6.343845986592675,67.77189742775248,103.19992204733389,105.69300825524378,0.29246008294414017,0.07373053378212821,1.1994278163286227,1.2284033900204403,0.7876701583450136,0.5683401391094205,0.5160695,0.014211419,-0.034823995,-0.0497984,-0.016892439,-0.035165276,1
16.217468407454884,0.9902101872121157,59.13541682838388,111.60579830055822,95.52685769527307,0.35851437604360437,0.02189025922548941,2.467233611022794,2.1117816247006793,1.307287705679194,0.927865430050382,0.5330677,-0.28266928,0.020631632,0.015296606,-0.012573078,0.012521547,1
11.761253356933594,4.196036557196915,18.61082386871627,22.754972892780373,8.243392083418332,1.937703952859142,0.69131038814232,3.7489542639220015,1.358125102848054,3.066192512137072,3.8994855737189007,0.67997104,-0.9971591,0.99062747,-0.9399911,1.0,-0.9936074,1
15.001693725585938,5.635627035821493,34.03056277817482,43.516926132619176,21.425330151536123,0.9728233772559067,0.365456716170122,2.821966894039954,1.389380587159407,2.20679928662456,2.9898524768419388,0.69569886,0.9247175,-0.9969869,-0.8434139,1.0,0.980526,1
10.647743357765622,3.726917536969908,28.314478403472712,34.660637439522475,17.322979487192523,0.3239294252210458,0.11338160726013546,1.0544582064321686,0.5270058264796279,0.8613931052330799,1.8279640766988094,0.6407986,0.7179629,0.9550621,-0.8200989,0.8161404,0.93472004,1
